DateTime,Power_Training_Predicted_Values
00:00.0,13.930596
00:00.0,21.644886
00:00.0,22.642803
00:00.0,38.728226
00:00.0,50.280834
00:00.0,51.48049
00:00.0,47.498814
00:00.0,45.88216
00:00.0,41.882725
00:00.0,36.283203
00:00.0,48.57367
00:00.0,51.788555
00:00.0,47.989407
00:00.0,41.006332
00:00.0,33.904396
00:00.0,8.932504
00:00.0,6.8124514
00:00.0,9.638116
00:00.0,16.805607
00:00.0,21.103354
00:00.0,27.682003
00:00.0,37.66316
00:00.0,42.157566
00:00.0,42.044098
00:00.0,42.58646
00:00.0,29.795853
00:00.0,47.593666
00:00.0,51.8601
00:00.0,46.80274
00:00.0,53.06901
00:00.0,53.585773
00:00.0,49.753796
00:00.0,51.180023
00:00.0,39.30155
00:00.0,38.817955
00:00.0,39.475975
00:00.0,25.415598
00:00.0,26.65615
00:00.0,36.32043
00:00.0,24.621655
00:00.0,13.72148
00:00.0,26.197327
00:00.0,28.082394
00:00.0,36.931957
00:00.0,33.783
00:00.0,30.01441
00:00.0,30.89998
00:00.0,30.99482
00:00.0,35.62882
00:00.0,32.13538
00:00.0,35.902534
00:00.0,42.22979
00:00.0,47.723682
00:00.0,50.432487
00:00.0,51.52952
00:00.0,49.826305
00:00.0,53.52758
00:00.0,53.33307
00:00.0,43.472744
00:00.0,33.52393
00:00.0,33.37154
00:00.0,30.36342
00:00.0,31.334717
00:00.0,16.63053
00:00.0,7.6507907
00:00.0,6.9432664
00:00.0,3.3838024
00:00.0,16.471935
00:00.0,20.626617
00:00.0,20.299225
00:00.0,27.194695
00:00.0,25.895206
00:00.0,31.429096
00:00.0,29.928198
00:00.0,34.372704
00:00.0,37.981075
00:00.0,46.403404
00:00.0,40.524998
00:00.0,39.93314
00:00.0,35.587025
00:00.0,32.710346
00:00.0,28.048605
00:00.0,15.983312
00:00.0,6.2289686
00:00.0,1.8501611
00:00.0,0.97702575
00:00.0,1.1714531
00:00.0,0.3983685
00:00.0,0.1725905
00:00.0,1.1094561
00:00.0,8.760375
00:00.0,6.137272
00:00.0,6.167795
00:00.0,6.365572
00:00.0,6.0431695
00:00.0,5.6757565
00:00.0,4.920041
00:00.0,4.7192616
00:00.0,7.0792294
00:00.0,12.713977
00:00.0,7.8730736
00:00.0,6.5741806
00:00.0,5.3150334
00:00.0,5.612767
00:00.0,6.1685443
00:00.0,0.80359614
00:00.0,0.39592153
00:00.0,0.40438133
00:00.0,2.4817226
00:00.0,0.5938618
00:00.0,0.36728942
00:00.0,0.21448201
00:00.0,0.2215141
00:00.0,0.2567224
00:00.0,0.74262774
00:00.0,0.1824896
00:00.0,0.11962414
00:00.0,0.30090302
00:00.0,0.3079246
00:00.0,0.21398929
00:00.0,0.32485062
00:00.0,0.51035607
00:00.0,1.1230042
00:00.0,2.7701452
00:00.0,4.9411435
00:00.0,3.297711
00:00.0,1.5025884
00:00.0,0.33338693
00:00.0,0.15843087
00:00.0,0.10565233
00:00.0,5.065554
00:00.0,7.1511097
00:00.0,4.514404
00:00.0,0.8008652
00:00.0,0.67700917
00:00.0,0.21662042
00:00.0,0.11842728
00:00.0,0.07766187
00:00.0,0.049313486
00:00.0,0.035746217
00:00.0,0.12740386
00:00.0,0.21163788
00:00.0,0.2503889
00:00.0,0.2474693
00:00.0,0.20364478
00:00.0,0.2070792
00:00.0,0.2318142
00:00.0,0.23945841
00:00.0,0.18412685
00:00.0,0.17076316
00:00.0,0.17600718
00:00.0,0.08718604
00:00.0,0.18054464
00:00.0,0.23843807
00:00.0,0.21072054
00:00.0,0.032307327
00:00.0,-0.012537479
00:00.0,0.024118304
00:00.0,0.1429441
00:00.0,0.22457376
00:00.0,0.033699334
00:00.0,-0.022048414
00:00.0,0.16926059
00:00.0,0.30583626
00:00.0,0.5339765
00:00.0,0.63477933
00:00.0,0.67254776
00:00.0,0.91789705
00:00.0,2.0632684
00:00.0,1.5114832
00:00.0,1.4747864
00:00.0,1.8008976
00:00.0,1.8448608
00:00.0,6.5547433
00:00.0,1.5922922
00:00.0,2.0345848
00:00.0,1.5955522
00:00.0,16.874853
00:00.0,19.530369
00:00.0,8.928825
00:00.0,6.494263
00:00.0,5.0796075
00:00.0,1.9557388
00:00.0,1.9749177
00:00.0,0.18094519
00:00.0,0.758173
00:00.0,0.45701808
00:00.0,0.7007476
00:00.0,0.4373662
00:00.0,0.34900272
00:00.0,0.40853786
00:00.0,0.2889426
00:00.0,0.50425404
00:00.0,0.7098617
00:00.0,4.7592883
00:00.0,7.4643836
00:00.0,4.773888
00:00.0,4.331725
00:00.0,4.995595
00:00.0,5.958929
00:00.0,5.5939927
00:00.0,4.6120014
00:00.0,3.5412407
00:00.0,0.8115011
00:00.0,0.38010317
00:00.0,0.34256026
00:00.0,0.23219663
00:00.0,0.2376351
00:00.0,0.05996132
00:00.0,0.02849257
00:00.0,0.09162229
00:00.0,0.13465905
00:00.0,0.1722776
00:00.0,0.498451
00:00.0,0.48748028
00:00.0,1.7883718
00:00.0,1.6080508
00:00.0,3.658798
00:00.0,4.2300515
00:00.0,5.0800285
00:00.0,3.8354514
00:00.0,1.4716465
00:00.0,1.0703127
00:00.0,1.0309386
00:00.0,5.8116145
00:00.0,38.742065
00:00.0,30.521164
00:00.0,33.157856
00:00.0,26.860348
00:00.0,27.9364
00:00.0,34.71777
00:00.0,8.813792
00:00.0,2.8999095
00:00.0,4.051329
00:00.0,1.4031376
00:00.0,0.5234969
00:00.0,0.6037229
00:00.0,0.4410234
00:00.0,0.5357669
00:00.0,0.87170553
00:00.0,0.838277
00:00.0,0.59455675
00:00.0,1.9701555
00:00.0,4.5940156
00:00.0,4.3273463
00:00.0,2.2867675
00:00.0,1.228328
00:00.0,1.5866933
00:00.0,0.7000303
00:00.0,0.4262982
00:00.0,0.4244027
00:00.0,0.15741298
00:00.0,0.17274347
00:00.0,0.11537051
00:00.0,0.09412283
00:00.0,0.017424166
00:00.0,-0.041590333
00:00.0,0.060286045
00:00.0,1.4740884
00:00.0,7.2856317
00:00.0,3.9550025
00:00.0,5.0905337
00:00.0,5.8485446
00:00.0,7.675432
00:00.0,10.966858
00:00.0,13.69479
00:00.0,26.4793
00:00.0,19.00745
00:00.0,16.157547
00:00.0,12.259221
00:00.0,11.709187
00:00.0,8.382765
00:00.0,7.308556
00:00.0,9.210796
00:00.0,25.542864
00:00.0,53.983353
00:00.0,44.48438
00:00.0,32.24021
00:00.0,22.003834
00:00.0,3.0507536
00:00.0,6.423725
00:00.0,4.173279
00:00.0,1.4562912
00:00.0,2.019537
00:00.0,7.2762275
00:00.0,8.790956
00:00.0,19.301956
00:00.0,24.038017
00:00.0,8.490606
00:00.0,6.7855544
00:00.0,22.98955
00:00.0,41.790615
00:00.0,48.969013
00:00.0,53.15466
00:00.0,55.396732
00:00.0,54.575977
00:00.0,55.151318
00:00.0,55.19791
00:00.0,54.35212
00:00.0,51.29427
00:00.0,53.087685
00:00.0,53.596436
00:00.0,42.983532
00:00.0,10.666321
00:00.0,9.112636
00:00.0,19.291006
00:00.0,19.244368
00:00.0,15.354165
00:00.0,12.12053
00:00.0,8.642884
00:00.0,14.116879
00:00.0,11.398586
00:00.0,11.3381
00:00.0,14.464488
00:00.0,24.161448
00:00.0,49.797413
00:00.0,51.283623
00:00.0,51.22997
00:00.0,53.118584
00:00.0,54.70227
00:00.0,49.079967
00:00.0,31.18427
00:00.0,25.783691
00:00.0,24.44844
00:00.0,24.21791
00:00.0,18.890263
00:00.0,14.323321
00:00.0,4.806728
00:00.0,1.1445547
00:00.0,4.1955066
00:00.0,6.773159
00:00.0,0.8301673
00:00.0,0.68548805
00:00.0,0.17559543
00:00.0,0.15423733
00:00.0,0.19049639
00:00.0,0.24134627
00:00.0,0.69565463
00:00.0,2.2342045
00:00.0,0.35278702
00:00.0,0.17755944
00:00.0,12.452791
00:00.0,28.322168
00:00.0,27.601852
00:00.0,16.44577
00:00.0,5.2101417
00:00.0,1.4102676
00:00.0,0.460096
00:00.0,0.12671402
00:00.0,0.4006173
00:00.0,0.08800441
00:00.0,0.005338967
00:00.0,-0.046301663
00:00.0,0.079339504
00:00.0,0.30251312
00:00.0,0.6003388
00:00.0,0.54206145
00:00.0,2.4810743
00:00.0,3.2508485
00:00.0,8.131842
00:00.0,6.2399597
00:00.0,14.606995
00:00.0,6.507608
00:00.0,2.8716319
00:00.0,22.3458
00:00.0,10.716377
00:00.0,3.1743116
00:00.0,3.6124146
00:00.0,0.4388979
00:00.0,0.066667795
00:00.0,-0.026293278
00:00.0,-0.025310278
00:00.0,0.06693798
00:00.0,0.13723049
00:00.0,0.08279139
00:00.0,-0.05284846
00:00.0,-0.008691192
00:00.0,0.13368559
00:00.0,0.63178533
00:00.0,4.3295245
00:00.0,4.297082
00:00.0,2.8211832
00:00.0,9.014431
00:00.0,4.348866
00:00.0,8.424679
00:00.0,5.557446
00:00.0,4.9834375
00:00.0,4.5573487
00:00.0,0.6536674
00:00.0,0.06888932
00:00.0,0.06632042
00:00.0,0.31926084
00:00.0,1.1601076
00:00.0,0.48903206
00:00.0,0.1897
00:00.0,0.26927876
00:00.0,0.60560316
00:00.0,0.47367775
00:00.0,0.34373894
00:00.0,0.15726715
00:00.0,0.051668227
00:00.0,0.17316994
00:00.0,1.140947
00:00.0,3.292475
00:00.0,5.5228133
00:00.0,1.2483947
00:00.0,6.590412
00:00.0,0.7611879
00:00.0,8.520086
00:00.0,14.6809435
00:00.0,15.789347
00:00.0,31.532888
00:00.0,40.12833
00:00.0,4.537022
00:00.0,9.074388
00:00.0,11.4600935
00:00.0,17.641619
00:00.0,12.5029125
00:00.0,25.76716
00:00.0,28.957264
00:00.0,31.785
00:00.0,20.296041
00:00.0,11.951344
00:00.0,3.321094
00:00.0,1.5593076
00:00.0,4.2324843
00:00.0,5.8969827
00:00.0,9.552794
00:00.0,13.895254
00:00.0,15.284888
00:00.0,17.710794
00:00.0,24.96531
00:00.0,26.001034
00:00.0,22.214832
00:00.0,31.371735
00:00.0,27.908112
00:00.0,28.454037
00:00.0,30.597275
00:00.0,43.0079
00:00.0,5.093762
00:00.0,9.580096
00:00.0,6.6513853
00:00.0,22.202147
00:00.0,17.49062
00:00.0,43.90355
00:00.0,20.701889
00:00.0,49.350826
00:00.0,53.979095
00:00.0,49.27186
00:00.0,42.845547
00:00.0,50.554085
00:00.0,49.52537
00:00.0,39.923515
00:00.0,49.63843
00:00.0,44.791798
00:00.0,48.646328
00:00.0,54.23162
00:00.0,49.930508
00:00.0,52.08391
00:00.0,51.24879
00:00.0,53.406597
00:00.0,46.091343
00:00.0,26.782495
00:00.0,36.800934
00:00.0,47.385956
00:00.0,32.238934
00:00.0,30.092928
00:00.0,41.055874
00:00.0,47.785378
00:00.0,42.22236
00:00.0,48.686157
00:00.0,30.461514
00:00.0,27.194296
00:00.0,30.803288
00:00.0,45.00025
00:00.0,50.114223
00:00.0,50.558483
00:00.0,50.606617
00:00.0,52.368584
00:00.0,52.284916
00:00.0,53.636684
00:00.0,48.60454
00:00.0,37.72057
00:00.0,52.34197
00:00.0,50.50432
00:00.0,51.192146
00:00.0,43.644108
00:00.0,36.946564
00:00.0,42.437294
00:00.0,42.32932
00:00.0,29.90897
00:00.0,32.43257
00:00.0,42.88711
00:00.0,45.2792
00:00.0,44.976723
00:00.0,29.692318
00:00.0,34.56813
00:00.0,32.159554
00:00.0,36.47822
00:00.0,36.520103
00:00.0,40.244247
00:00.0,50.071644
00:00.0,35.610634
00:00.0,40.449543
00:00.0,33.676216
00:00.0,39.126137
00:00.0,20.930866
00:00.0,22.707012
00:00.0,21.533182
00:00.0,37.23786
00:00.0,38.235626
00:00.0,42.19236
00:00.0,31.754429
00:00.0,24.801521
00:00.0,25.549973
00:00.0,37.36543
00:00.0,38.23833
00:00.0,22.293562
00:00.0,15.654536
00:00.0,3.9976852
00:00.0,17.206764
00:00.0,32.92737
00:00.0,46.485985
00:00.0,49.808033
00:00.0,52.078773
00:00.0,52.55224
00:00.0,54.652744
00:00.0,48.49559
00:00.0,54.363205
00:00.0,47.263393
00:00.0,44.09382
00:00.0,50.99027
00:00.0,45.778282
00:00.0,49.271538
00:00.0,26.72959
00:00.0,21.856936
00:00.0,19.38031
00:00.0,8.707823
00:00.0,7.4110847
00:00.0,0.76099074
00:00.0,0.12411836
00:00.0,0.109196246
00:00.0,0.06834918
00:00.0,0.034638524
00:00.0,-0.057381928
00:00.0,0.04019761
00:00.0,0.13451499
00:00.0,0.6136314
00:00.0,0.5004239
00:00.0,3.876763
00:00.0,4.7972884
00:00.0,2.3419654
00:00.0,3.6907713
00:00.0,3.1568673
00:00.0,3.133718
00:00.0,1.2569811
00:00.0,0.21908757
00:00.0,0.090494215
00:00.0,1.369961
00:00.0,1.1090888
00:00.0,0.49664044
00:00.0,0.3428445
00:00.0,4.4414406
00:00.0,5.167781
00:00.0,3.2748218
00:00.0,4.989247
00:00.0,6.287489
00:00.0,6.419869
00:00.0,3.025072
00:00.0,12.344577
00:00.0,15.114642
00:00.0,16.066868
00:00.0,16.636063
00:00.0,19.742989
00:00.0,22.633518
00:00.0,23.447102
00:00.0,33.057404
00:00.0,30.115473
00:00.0,29.414581
00:00.0,49.05115
00:00.0,49.79441
00:00.0,52.322212
00:00.0,51.474636
00:00.0,51.17612
00:00.0,53.87073
00:00.0,39.05827
00:00.0,39.347088
00:00.0,43.15892
00:00.0,46.76764
00:00.0,41.113056
00:00.0,37.03261
00:00.0,20.199125
00:00.0,11.597353
00:00.0,15.30115
00:00.0,20.6944
00:00.0,25.370592
00:00.0,32.408157
00:00.0,30.633425
00:00.0,19.497467
00:00.0,27.032532
00:00.0,35.825466
00:00.0,36.325764
00:00.0,40.515713
00:00.0,46.178883
00:00.0,47.435875
00:00.0,48.285343
00:00.0,46.192417
00:00.0,26.466663
00:00.0,34.458138
00:00.0,22.741383
00:00.0,41.604595
00:00.0,35.427704
00:00.0,46.157352
00:00.0,45.949745
00:00.0,52.897842
00:00.0,32.56979
00:00.0,42.17033
00:00.0,43.627712
00:00.0,44.8499
00:00.0,25.32069
00:00.0,5.996415
00:00.0,32.870014
00:00.0,23.06537
00:00.0,9.682644
00:00.0,26.275969
00:00.0,31.745644
00:00.0,25.90346
00:00.0,43.205803
00:00.0,42.830666
00:00.0,40.351807
00:00.0,41.49373
00:00.0,45.902267
00:00.0,30.761007
00:00.0,17.035402
00:00.0,14.655238
00:00.0,47.498634
00:00.0,50.253143
00:00.0,44.363056
00:00.0,47.868702
00:00.0,53.340977
00:00.0,53.980305
00:00.0,52.102108
00:00.0,53.44474
00:00.0,51.09258
00:00.0,51.71607
00:00.0,53.707455
00:00.0,53.902256
00:00.0,53.311096
00:00.0,53.314564
00:00.0,52.600388
00:00.0,21.059778
00:00.0,42.85191
00:00.0,40.42618
00:00.0,48.3332
00:00.0,41.452087
00:00.0,51.053925
00:00.0,15.117843
00:00.0,3.744209
00:00.0,4.4618707
00:00.0,2.5977702
00:00.0,0.6382213
00:00.0,1.2644678
00:00.0,0.26358545
00:00.0,0.25397056
00:00.0,0.26905254
00:00.0,0.24754587
00:00.0,0.102347255
00:00.0,0.21748596
00:00.0,0.7232103
00:00.0,0.5995
00:00.0,4.156261
00:00.0,2.9453936
00:00.0,2.2351701
00:00.0,1.6485114
00:00.0,2.8280137
00:00.0,7.922887
00:00.0,6.407205
00:00.0,8.166359
00:00.0,8.140007
00:00.0,4.2775097
00:00.0,1.0436038
00:00.0,0.36033353
00:00.0,0.012783885
00:00.0,-0.020966709
00:00.0,0.02304548
00:00.0,0.11403394
00:00.0,0.17340913
00:00.0,0.15849662
00:00.0,-0.039686084
00:00.0,-0.020676374
00:00.0,0.04077816
00:00.0,0.20358437
00:00.0,0.2972982
00:00.0,0.41071957
00:00.0,0.6462023
00:00.0,1.0605146
00:00.0,0.93389916
00:00.0,0.6358551
00:00.0,0.33565295
00:00.0,1.0994874
00:00.0,0.3610701
00:00.0,0.21121338
00:00.0,0.9598881
00:00.0,2.9181166
00:00.0,1.7248116
00:00.0,0.32491922
00:00.0,0.48435158
00:00.0,0.44646806
00:00.0,0.29269615
00:00.0,1.0714142
00:00.0,1.2868495
00:00.0,0.8297695
00:00.0,0.3740804
00:00.0,0.37325543
00:00.0,3.371709
00:00.0,6.5230117
00:00.0,7.473588
00:00.0,8.620364
00:00.0,8.864671
00:00.0,10.34452
00:00.0,9.924023
00:00.0,12.792498
00:00.0,12.671461
00:00.0,24.449333
00:00.0,38.967384
00:00.0,37.100338
00:00.0,32.708122
00:00.0,21.495432
00:00.0,20.752691
00:00.0,18.134327
00:00.0,21.947395
00:00.0,8.740676
00:00.0,3.1242366
00:00.0,1.2746276
00:00.0,0.49894792
00:00.0,0.15784734
00:00.0,-0.01488626
00:00.0,0.11029738
00:00.0,0.34802657
00:00.0,0.6414697
00:00.0,2.04714
00:00.0,1.1837442
00:00.0,1.0739717
00:00.0,1.3299067
00:00.0,1.1674881
00:00.0,1.7220492
00:00.0,5.0072556
00:00.0,10.786632
00:00.0,8.043616
00:00.0,14.710965
00:00.0,12.267759
00:00.0,15.43475
00:00.0,13.017775
00:00.0,24.583015
00:00.0,22.221735
00:00.0,31.937748
00:00.0,35.61008
00:00.0,41.02789
00:00.0,23.081451
00:00.0,14.851669
00:00.0,10.402683
00:00.0,15.791954
00:00.0,24.445938
00:00.0,30.783796
00:00.0,35.68637
00:00.0,39.274395
00:00.0,42.50956
00:00.0,44.487404
00:00.0,42.736046
00:00.0,40.159966
00:00.0,30.338856
00:00.0,45.613846
00:00.0,49.887623
00:00.0,47.091377
00:00.0,39.238277
00:00.0,34.204903
00:00.0,33.068916
00:00.0,39.244335
00:00.0,49.145077
00:00.0,48.310383
00:00.0,46.6368
00:00.0,39.106556
00:00.0,34.93409
00:00.0,33.72018
00:00.0,28.11383
00:00.0,23.178608
00:00.0,22.364752
00:00.0,19.376505
00:00.0,17.003971
00:00.0,24.969662
00:00.0,23.106525
00:00.0,18.866846
00:00.0,26.330048
00:00.0,26.754263
00:00.0,21.945442
00:00.0,50.66268
00:00.0,49.641895
00:00.0,47.665115
00:00.0,52.067947
00:00.0,53.21256
00:00.0,52.906506
00:00.0,52.71053
00:00.0,51.36705
00:00.0,45.055748
00:00.0,46.4182
00:00.0,42.94082
00:00.0,33.456547
00:00.0,7.1304584
00:00.0,24.076828
00:00.0,12.058048
00:00.0,6.3075175
00:00.0,7.1733522
00:00.0,3.4028053
00:00.0,0.87219715
00:00.0,2.976528
00:00.0,1.3351648
00:00.0,3.2539546
00:00.0,2.3445895
00:00.0,3.7999227
00:00.0,13.815943
00:00.0,23.623703
00:00.0,32.667732
00:00.0,40.797146
00:00.0,45.231926
00:00.0,37.62389
00:00.0,15.080547
00:00.0,7.576107
00:00.0,10.898787
00:00.0,16.919031
00:00.0,19.444197
00:00.0,24.998123
00:00.0,5.155663
00:00.0,9.551634
00:00.0,6.3220124
00:00.0,0.67901206
00:00.0,0.045545816
00:00.0,2.989999
00:00.0,3.0061345
00:00.0,2.987578
00:00.0,11.235511
00:00.0,9.432234
00:00.0,12.965224
00:00.0,18.579803
00:00.0,39.79213
00:00.0,51.077717
00:00.0,54.42503
00:00.0,53.54894
00:00.0,54.50359
00:00.0,55.121037
00:00.0,55.59866
00:00.0,54.051712
00:00.0,52.42054
00:00.0,38.789417
00:00.0,38.074047
00:00.0,49.688427
00:00.0,45.972893
00:00.0,26.465767
00:00.0,27.16926
00:00.0,33.827904
00:00.0,34.614178
00:00.0,36.920654
00:00.0,35.995987
00:00.0,38.92542
00:00.0,29.520739
00:00.0,25.57347
00:00.0,26.882662
00:00.0,15.583564
00:00.0,17.945631
00:00.0,32.77241
00:00.0,38.833008
00:00.0,27.08001
00:00.0,23.99042
00:00.0,30.614706
00:00.0,39.249023
00:00.0,46.539867
00:00.0,29.318253
00:00.0,31.673197
00:00.0,29.497307
00:00.0,9.006149
00:00.0,11.432324
00:00.0,6.499307
00:00.0,7.060854
00:00.0,14.607071
00:00.0,9.0787
00:00.0,3.0441833
00:00.0,5.865622
00:00.0,2.9265537
00:00.0,2.0969222
00:00.0,12.169473
00:00.0,15.963015
00:00.0,19.017086
00:00.0,30.233461
00:00.0,37.333054
00:00.0,32.905712
00:00.0,29.251139
00:00.0,32.90651
00:00.0,31.51337
00:00.0,32.190125
00:00.0,20.616768
00:00.0,29.274302
00:00.0,15.607607
00:00.0,12.0687275
00:00.0,7.8260503
00:00.0,11.283001
00:00.0,3.9629142
00:00.0,2.6429298
00:00.0,2.2828088
00:00.0,2.9073622
00:00.0,9.701457
00:00.0,11.396551
00:00.0,12.123295
00:00.0,12.199171
00:00.0,13.424622
00:00.0,12.205381
00:00.0,15.591244
00:00.0,22.706512
00:00.0,27.358948
00:00.0,33.360867
00:00.0,21.69979
00:00.0,21.067068
00:00.0,16.587454
00:00.0,19.814745
00:00.0,16.804857
00:00.0,14.095269
00:00.0,20.359009
00:00.0,14.979915
00:00.0,4.091999
00:00.0,2.6909862
00:00.0,2.13887
00:00.0,1.3024186
00:00.0,0.91669315
00:00.0,1.2309852
00:00.0,1.4794471
00:00.0,1.3610222
00:00.0,12.127905
00:00.0,20.236795
00:00.0,5.9222264
00:00.0,3.7555707
00:00.0,1.0794834
00:00.0,4.2264695
00:00.0,1.7492757
00:00.0,5.855648
00:00.0,1.9672713
00:00.0,12.685665
00:00.0,9.856278
00:00.0,4.0698266
00:00.0,12.257069
00:00.0,11.174561
00:00.0,7.4139934
00:00.0,4.4644833
00:00.0,4.9535017
00:00.0,0.8092995
00:00.0,1.0609705
00:00.0,0.6436714
00:00.0,0.60136753
00:00.0,0.7985102
00:00.0,3.7381008
00:00.0,6.1137023
00:00.0,17.753819
00:00.0,10.504947
00:00.0,21.62693
00:00.0,16.609573
00:00.0,10.451282
00:00.0,12.960604
00:00.0,17.752783
00:00.0,40.246777
00:00.0,31.774107
00:00.0,32.093296
00:00.0,20.271772
00:00.0,19.529888
00:00.0,6.044454
00:00.0,3.0715864
00:00.0,6.6416545
00:00.0,12.556111
00:00.0,11.153205
00:00.0,2.5404494
00:00.0,1.7669308
00:00.0,2.0098293
00:00.0,2.889696
00:00.0,6.5736003
00:00.0,22.92999
00:00.0,28.032894
00:00.0,42.689857
00:00.0,12.827659
00:00.0,8.240025
00:00.0,2.487857
00:00.0,3.1371474
00:00.0,3.831382
00:00.0,8.080186
00:00.0,4.457279
00:00.0,1.4808457
00:00.0,1.5837398
00:00.0,1.0048426
00:00.0,0.26486662
00:00.0,0.18279538
00:00.0,0.40133905
00:00.0,0.31794932
00:00.0,0.23995516
00:00.0,0.6811854
00:00.0,0.33178252
00:00.0,0.13899401
00:00.0,0.19822276
00:00.0,1.1484106
00:00.0,1.9360387
00:00.0,2.4954093
00:00.0,1.0187397
00:00.0,8.999903
00:00.0,12.3276615
00:00.0,14.96828
00:00.0,15.370395
00:00.0,13.572234
00:00.0,26.38799
00:00.0,42.192764
00:00.0,19.284233
00:00.0,3.8056214
00:00.0,1.4694006
00:00.0,6.3282604
00:00.0,2.1025949
00:00.0,0.6557466
00:00.0,0.8939809
00:00.0,0.3947775
00:00.0,1.837343
00:00.0,1.3866516
00:00.0,2.047712
00:00.0,0.16905177
00:00.0,0.17733303
00:00.0,1.3375602
00:00.0,0.78893447
00:00.0,6.123392
00:00.0,18.890247
00:00.0,20.675879
00:00.0,17.414614
00:00.0,21.345804
00:00.0,19.469667
00:00.0,11.205456
00:00.0,26.995737
00:00.0,18.978714
00:00.0,14.9683895
00:00.0,12.999501
00:00.0,6.7005215
00:00.0,4.7346387
00:00.0,1.0157495
00:00.0,1.0666345
00:00.0,0.47108874
00:00.0,0.1734868
00:00.0,0.016071618
00:00.0,-0.0639981
00:00.0,-0.096256554
00:00.0,0.027951658
00:00.0,0.12840801
00:00.0,0.27767846
00:00.0,0.24310812
00:00.0,0.21816623
00:00.0,0.24182293
00:00.0,0.31687388
00:00.0,0.5280233
00:00.0,1.145186
00:00.0,0.62743825
00:00.0,0.71873033
00:00.0,1.394069
00:00.0,0.39026946
00:00.0,17.800245
00:00.0,13.364612
00:00.0,23.125927
00:00.0,17.874796
00:00.0,9.800536
00:00.0,19.050722
00:00.0,18.289684
00:00.0,15.303047
00:00.0,36.198208
00:00.0,27.161247
00:00.0,11.5578985
00:00.0,3.694644
00:00.0,23.83969
00:00.0,2.3472464
00:00.0,8.565642
00:00.0,12.453434
00:00.0,5.716809
00:00.0,9.553708
00:00.0,11.854999
00:00.0,12.413634
00:00.0,11.174781
00:00.0,2.7322822
00:00.0,10.131889
00:00.0,39.594234
00:00.0,29.269445
00:00.0,47.08681
00:00.0,42.270706
00:00.0,36.185966
00:00.0,33.258846
00:00.0,24.432001
00:00.0,33.006226
00:00.0,17.312496
00:00.0,14.638725
00:00.0,14.403202
00:00.0,5.488603
00:00.0,2.3403356
00:00.0,11.851183
00:00.0,10.389817
00:00.0,7.3841453
00:00.0,6.4524364
00:00.0,7.8743305
00:00.0,12.196356
00:00.0,14.376167
00:00.0,10.538725
00:00.0,10.697756
00:00.0,12.603885
00:00.0,13.015594
00:00.0,39.322342
00:00.0,23.36535
00:00.0,19.706448
00:00.0,23.575981
00:00.0,27.096476
00:00.0,7.2411485
00:00.0,10.471163
00:00.0,6.461237
00:00.0,5.992696
00:00.0,3.1167023
00:00.0,1.5803382
00:00.0,0.9366367
00:00.0,0.28330526
00:00.0,0.15607128
00:00.0,0.12628204
00:00.0,0.2509469
00:00.0,0.6451739
00:00.0,1.8454893
00:00.0,2.2569788
00:00.0,1.9872324
00:00.0,2.7738476
00:00.0,1.8173432
00:00.0,1.183521
00:00.0,0.4367053
00:00.0,0.2802199
00:00.0,0.30258152
00:00.0,0.4639195
00:00.0,1.0129092
00:00.0,1.7806745
00:00.0,1.8045616
00:00.0,3.34374
00:00.0,1.3632138
00:00.0,0.7908765
00:00.0,1.2199733
00:00.0,1.1326594
00:00.0,0.8387688
00:00.0,0.10927123
00:00.0,0.41320089
00:00.0,0.19406286
